inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
167520.02626400144,174940.46820607973,0.9883998097678882,7.910308522340824e-05,0.9883796148201972,2.1124989488973286e-06,0.1594771100063442,4.357332793845574e-05
