inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
104611.03221062287,92405.74885289905,0.9898931582994168,0.0007659025835138645,0.9887487389591854,0.0006215686010082336,0.15972182725986112,0.0004149734010148408
