inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
397216.0288409343,344578.2340689339,0.9884441585441892,0.00081307956421962,0.9881633815455672,2.3164987668974347e-05,0.14000700000000002,0.000386031049231761
