inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
242383.4238804686,230882.43429158357,0.9888679024262272,0.0008129850097297511,0.9885727687821385,0.0006282499111666906,0.14020500000000044,0.0003652429018848498
