inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
13576.101242915596,13476.759206580757,0.9883552832027049,0.0002483107875400343,0.9883425275212394,6.287269612669676e-06,0.14016109999999987,0.00012228004415790617
