inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
4338.634782243486,4206.598741153739,0.9880638439895197,0.000258659154780361,0.988168014332815,8.006331171877242e-06,0.1593512918285495,0.0001397936372156232
