inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
164319.55659604914,149952.82538771108,0.9884302330699106,7.903266343883215e-05,0.9884394782104473,6.096523227421209e-05,0.15942819810076594,4.326719474868106e-05
