inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
13148.907224495999,14472.367801502405,0.9886173799789141,7.663194993688083e-05,0.9885514177905288,3.415396979447153e-06,0.14013833999999986,3.856881120372556e-05
