inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
2270.7205513079884,2254.712000551118,0.9888679024262271,0.0008129850097300244,0.9885727687821387,0.0006282499111652395,0.14020500000000044,0.0003652429018848498
