inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
775994.2106113844,576933.5504748983,0.9992610128783099,0.0003379267423802302,0.9999181835134419,0.00020613590256023847,0.913686894673156,0.00023216662365302184
