inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
491645.08906020503,455429.42577526753,1.0000106795112234,0.0003378368551752555,1.0001896023314842,0.0002107469593305399,0.6728829999999999,0.00014389195911244007
