lower_edges,upper_edges,mean,sigma
100.0,112.98227098254235,8.861494307175392e-07,6.538600113053435e-07
112.98227098254235,127.64993556372616,1.4113392274893134e-07,1.4113392274893134e-07
127.64993556372616,144.2217961076498,1.7676877169714541e-07,1.7676877169714541e-07
144.2217961076498,162.94506049423458,0.0,0.0
162.94506049423458,184.09902980026348,2.317357918564047e-07,1.8529052629417736e-07
184.09902980026348,207.99926472516506,3.108333702789975e-07,2.2560967519952433e-07
207.99926472516506,235.00229291348137,5.607116811338267e-07,2.799374559114363e-07
235.00229291348137,265.51092739469743,4.922348069960227e-07,2.8906481145898095e-07
265.51092739469743,299.9802754773383,5.468976217113054e-07,2.2173409436720034e-07
299.9802754773383,338.924527733983,1.6172727319398788e-06,9.79585731501613e-07
338.924527733983,382.9246283507105,7.852844435597055e-07,4.236474819432179e-07
382.9246283507105,432.63694126209293,2.007434736405072e-06,9.234213589114742e-07
432.63694126209293,488.8030413473199,1.2452306814797817e-06,4.761921823953106e-07
488.8030413473199,552.2607767459375,2.924638434879992e-06,7.749481189968626e-07
552.2607767459375,623.9567673133882,4.909699700978905e-06,1.3705882808172287e-06
623.9567673133882,704.9605256599227,7.27426806726151e-06,1.792927178278809e-06
704.9605256599227,796.4804114210489,6.593500045188914e-06,2.0031149841415545e-06
796.4804114210489,899.8816567545975,7.35336363540781e-06,1.8623353783236538e-06
899.8816567545975,1016.70673195667,8.406179486438118e-06,1.5979295786697317e-06
1016.70673195667,1148.6983549970353,1.3502599035824373e-05,2.889040915320155e-06
1148.6983549970353,1297.8254882147567,1.4843268069857179e-05,2.813667331177237e-06
1297.8254882147567,1466.312709975298,1.440875066897132e-05,2.4081431415334838e-06
1466.312709975298,1656.6733994357496,1.435207337125091e-05,2.383449197908253e-06
1656.6733994357496,1871.7472294461966,2.2952657517147442e-05,3.3586870756669986e-06
1871.7472294461966,2114.7425268811285,3.545242722454672e-05,5.549689173855364e-06
2114.7425268811285,2389.2841323038974,4.722633227875891e-05,5.363996370752542e-06
2389.2841323038974,2699.4674729024773,5.530835865587573e-05,5.658243335204424e-06
2699.4674729024773,3049.919655320262,5.3696750490709036e-05,5.2863351868957205e-06
3049.919655320262,3445.868489723756,9.185587147581708e-05,7.613998215478122e-06
3445.868489723756,3893.2204747617334,0.00010565610305171668,7.608724995663779e-06
3893.2204747617334,4398.648906743123,0.00013326695481212424,9.53345980132429e-06
4398.648906743123,4969.693427387147,0.00016568485145422723,1.1171078610361481e-05
4969.693427387147,5614.872495132142,0.00021510142962829205,1.2660779793434657e-05
5614.872495132142,6343.810457774433,0.00024561431832050316,1.2968233754839963e-05
6343.810457774433,7167.381122021563,0.00028381506855341314,1.5369261271689984e-05
7167.381122021563,8097.869961633985,0.0003431111015229246,1.5979758628820032e-05
8097.869961633985,9149.157383867207,0.0004500925206336097,1.8319151393722068e-05
9149.157383867207,10336.92578806012,0.0005268878339170945,1.9551655635091126e-05
10336.92578806012,11678.893505130372,0.0006805148973523218,2.2220375284528602e-05
11678.893505130372,13195.079107728949,0.0008351273251337336,2.571776862740584e-05
13195.079107728949,14908.100033855137,0.0010462313973459618,2.9426836392934643e-05
14908.100033855137,16843.509978598715,0.0012264639135224123,3.098875467743459e-05
16843.509978598715,19030.18008699194,0.0015268616637364176,3.360205447374768e-05
19030.18008699194,21500.72963435102,0.0018367018789697215,3.986777420267957e-05
21500.72963435102,24292.012618706234,0.0022044630443314784,4.189093493029773e-05
24292.012618706234,27445.667523980028,0.0028135117877604757,4.774540381154613e-05
27445.667523980028,31008.738454910766,0.0032741191023384656,5.280922149245674e-05
31008.738454910766,35034.376909395134,0.003924431753799182,5.616194275261127e-05
35034.376909395134,39582.63465681801,0.004926535194401401,6.383826562518655e-05
39582.63465681801,44721.359549995796,0.0059709445143135914,7.013927360290464e-05
44721.359549995796,50527.20763385328,0.006959267317657144,7.985511561680475e-05
50527.20763385328,57086.78664879187,0.0084324818911671,8.33758713851086e-05
57086.78664879187,64497.9479867639,0.01017277728164091,9.453539806610528e-05
64497.9479867639,72871.24637258488,0.012240618448508291,0.000102335617658381
72871.24637258488,82331.58904502982,0.014623490854427146,0.00011134480625916919
82331.58904502982,93020.09903908864,0.017355304640237275,0.00012382780090172652
93020.09903908864,105096.22036457229,0.020545961658458817,0.00013075339665988173
105096.22036457229,118740.0964847108,0.024262188364582465,0.00014454944176372058
118740.0964847108,134155.25757528833,0.02861987204333728,0.00016353753659330893
134155.25757528833,151571.65665103975,0.03382841144946438,0.00017849170984054382
151571.65665103975,171249.09985020658,0.03950700233892085,0.0001871376557119164
171249.09985020658,193481.1220479247,0.046249521610645654,0.00020010271690250304
193481.1220479247,218599.36561224956,0.05336383253966623,0.00021780200063108268
218599.36561224956,246978.52762215002,0.06225481203332651,0.00022552043148190464
246978.52762215002,279041.94934675103,0.07126093552457229,0.0002449996676089579
279041.94934675103,315267.93136591447,0.08121758361785805,0.0002658647917761098
315267.93136591447,356196.86853689345,0.09181463694937145,0.00028256418369622296
356196.86853689345,402439.3112416826,0.10343422526963607,0.0002936911727753769
402439.3112416826,454685.0731673544,0.11476124383050398,0.0003041293851658194
454685.0731673544,513713.52148311073,0.12655169292827062,0.0003165369745961851
513713.52148311073,580405.2029160084,0.13773706217332543,0.0003230495053468099
580405.2029160084,655754.9791553401,0.1487284465626043,0.0003395541770514154
655754.9791553401,740886.8675308011,0.16041449513097092,0.0003423763233954993
740886.8675308011,837070.8083477184,0.17076528214109526,0.00035643161456017374
837070.8083477184,945741.6090031759,0.18226868588305534,0.0003678791563189045
945741.6090031759,1068520.3474786233,0.19231567100114427,0.000371171361938692
1068520.3474786233,1207238.5544919022,0.20136491542856355,0.00038646632946658446
1207238.5544919022,1363965.5350417667,0.2099471729518833,0.000378412067383756
1363965.5350417667,1541039.2369093709,0.2159862170003741,0.0003900992639478283
1541039.2369093709,1741101.1265922498,0.2212215414504556,0.00038649777390989415
1741101.1265922498,1967135.5929265514,0.22451080400375353,0.00038428757463844076
1967135.5929265514,2222514.466194315,0.22417534397726743,0.00038378843112657913
2222514.466194315,2511047.316821868,0.21968771655269467,0.0003904777007951045
2511047.316821868,2837038.2839915385,0.20940690982741708,0.0003708254672555789
2837038.2839915385,3205350.281897786,0.19568077766675743,0.00036745127256482756
3205350.281897786,3621477.541433445,0.17713946058242738,0.0003515688197279312
3621477.541433445,4091627.569434243,0.15359176362731713,0.00031514459213317426
4091627.569434243,4622813.7480946025,0.12891943708688214,0.00029914691369812424
4622813.7480946025,5222959.955890471,0.10319475428978803,0.00026608811163967677
5222959.955890471,5901018.77067384,0.07802194763329412,0.000239548958219386
5901018.77067384,6667105.018213401,0.05557941587647096,0.00020291326353140315
6667105.018213401,7532646.658368535,0.0371733994821476,0.0001622900385571531
7532646.658368535,8510555.259715367,0.022616092121928912,0.00012665089484922582
8510555.259715367,9615418.605650617,0.012521317499409705,9.656856181878632e-05
9615418.605650617,10863718.305141963,0.006240150012464525,6.850606296539051e-05
10863718.305141963,12274075.654295562,0.0028505065503398566,4.595925062483712e-05
12274075.654295562,13867529.416338455,0.001109515693319794,2.8857454902520863e-05
13867529.416338455,15667849.66375127,0.0003841346847398425,1.7317899640010346e-05
15667849.66375127,17701892.364236828,0.00010682352972114999,8.800809293905185e-06
17701892.364236828,20000000.000000004,3.115263397257889e-05,4.71724488057584e-06
