inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
578487.9601675543,537772.0386339498,0.9995432282166662,0.00032688490923973656,0.9993239646174268,1.6794182214237336e-05,0.6733959999999999,0.0001471782097555962
