inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
2857856.994779324,1092691.3806146963,0.9996465383662031,0.001060385543283407,0.9997657959333022,3.196804584240317e-05,0.6729329999999988,0.0004867786606517375
