inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
2461086.9543121113,1148102.394949518,0.9983898026807198,0.0010303411703836717,0.999011377205376,0.0006305004395276211,0.673183999999999,0.0004614597372363355
