lower_edges,upper_edges,mean,sigma
100.0,112.98227098254235,0.0,0.0
112.98227098254235,127.64993556372616,0.0,0.0
127.64993556372616,144.2217961076498,0.0,0.0
144.2217961076498,162.94506049423458,0.0,0.0
162.94506049423458,184.09902980026348,0.0,0.0
184.09902980026348,207.99926472516506,0.0,0.0
207.99926472516506,235.00229291348137,0.0,0.0
235.00229291348137,265.51092739469743,0.0,0.0
265.51092739469743,299.9802754773383,2.171222416559374e-06,2.171222416559374e-06
299.9802754773383,338.924527733983,4.5556374690834264e-07,4.5556374690834264e-07
338.924527733983,382.9246283507105,0.0,0.0
382.9246283507105,432.63694126209293,3.7197849940195757e-06,3.7197849940195757e-06
432.63694126209293,488.8030413473199,8.797730092303839e-06,6.1784956369437125e-06
488.8030413473199,552.2607767459375,3.2983070829244893e-06,1.9293390977060415e-06
552.2607767459375,623.9567673133882,5.324668511228995e-06,5.324668511228995e-06
623.9567673133882,704.9605256599227,0.0,0.0
704.9605256599227,796.4804114210489,6.569181472993709e-06,4.729927262814272e-06
796.4804114210489,899.8816567545975,1.0732885053143827e-05,5.5767764412917504e-06
899.8816567545975,1016.70673195667,1.845410314954582e-05,9.440176532854062e-06
1016.70673195667,1148.6983549970353,2.514061546392939e-06,2.514061546392939e-06
1148.6983549970353,1297.8254882147567,1.0732820241799165e-05,6.930353315396037e-06
1297.8254882147567,1466.312709975298,2.1676059658193476e-05,1.2216664724791667e-05
1466.312709975298,1656.6733994357496,1.0784224366107201e-05,6.092076146815647e-06
1656.6733994357496,1871.7472294461966,3.716356092832053e-05,1.7189101789519014e-05
1871.7472294461966,2114.7425268811285,4.1744248765960995e-05,1.4169975102259841e-05
2114.7425268811285,2389.2841323038974,2.870649627810805e-05,1.3963159134369063e-05
2389.2841323038974,2699.4674729024773,3.501625942217443e-05,1.2172685930663426e-05
2699.4674729024773,3049.919655320262,8.818012984263628e-05,2.6904590945000665e-05
3049.919655320262,3445.868489723756,8.472704567072721e-05,2.5318653094647516e-05
3445.868489723756,3893.2204747617334,7.557997110288431e-05,2.2162193597259306e-05
3893.2204747617334,4398.648906743123,0.0001527665532952028,3.1119417891514705e-05
4398.648906743123,4969.693427387147,0.00020822288550691396,3.939647728000099e-05
4969.693427387147,5614.872495132142,0.00021331931130973727,4.0338029551465013e-05
5614.872495132142,6343.810457774433,0.00034150521890306286,5.23866997026681e-05
