inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
22206.511416367393,20792.744820709646,0.9998823082989952,0.00010781151626236901,0.9998823515944805,3.162744955997918e-06,0.9136201242036516,7.308909339425556e-05
