inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
348765.1203630282,285678.7272831008,1.0002617455134661,0.0010547852068797385,1.000264003859661,3.0083145522626044e-05,0.9135225205351727,0.0007348263386355991
