inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
155311.83256584284,124094.72927568255,1.1482672917836543,0.001180165243444824,1.1471050110686871,0.0009090017501723704,0.026350214781257868,0.00024429586558359005
