inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
12187.555626860338,12057.60883122329,1.1482627373462906,0.0012102988158031517,1.148371703586279,2.866604320237548e-05,0.011641999999999937,0.00013513733051270484
