lower_edges,upper_edges,mean,sigma
0.013283707333363355,0.01804386622419485,0.22036454954346957,0.00034160947543375214
0.01804386622419485,0.02450980740135025,0.3467813240672438,0.00044181929399382097
0.02450980740135025,0.033292790546505455,0.5115359494765104,0.0005580344679914618
0.033292790546505455,0.045223117596282,0.6916518685005026,0.0006509941362345115
0.045223117596282,0.06142862558397983,0.8315102901287353,0.0007417904135291968
0.06142862558397983,0.0834413070506005,0.8608211925002933,0.0007879813755440562
0.0834413070506005,0.11334213741758155,0.7642460742750007,0.0006709800293910571
0.11334213741758155,0.15395780062020806,0.6016897403483229,0.0006396581231585409
0.15395780062020806,0.20912791051825483,0.4631184878769405,0.0005777523941090556
0.20912791051825483,0.28406798993977533,0.3887529708245266,0.00047369296969525314
0.28406798993977533,0.38586252169042945,0.36848883198214355,0.0004719501629258204
0.38586252169042945,0.5241346822528765,0.37201913092377625,0.0005050855200751813
0.5241346822528765,0.7119560716516642,0.3675762711455801,0.0005279506979427888
0.7119560716516642,0.9670824410683001,0.35625677382280607,0.0004837275685172795
0.9670824410683001,1.3136322380859042,0.34816225606353557,0.0005439657761922711
1.3136322380859042,1.7843666513398166,0.34982869171409986,0.00048208125115376183
1.7843666513398166,2.4237866992766794,0.34519415085789545,0.00048407699892744706
2.4237866992766794,3.292340147233422,0.3411025520711329,0.0004549680197110034
3.292340147233422,4.47213595499958,0.3360779277843449,0.0004492065313314144
4.47213595499958,6.074706471871138,0.31927412974130925,0.0004567712490037718
6.074706471871138,8.25155118062516,0.2803982604988093,0.00041563480792258854
8.25155118062516,11.208458746403247,0.3545531062944026,0.0004982078599461222
11.208458746403247,15.224961309675315,0.35918717740534417,0.00046994065617001325
15.224961309675315,20.680760140683336,0.34406358084291305,0.0004641825267153142
20.680760140683336,28.091620812506196,0.3512232570900471,0.0004688046893809961
28.091620812506196,38.15813125365886,0.34905966388245413,0.00048312743163697315
38.15813125365886,51.83193203730121,0.38765833842027664,0.000428236222052192
51.83193203730121,70.40568000724123,0.3841923006456044,0.0005166047279773061
70.40568000724123,95.63524997900382,0.3966982134146704,0.000503565583547245
95.63524997900382,129.90572689030049,0.39528257899256086,0.0005518676570748619
129.90572689030049,176.45688051845138,0.40963807349314846,0.0005086576206933917
176.45688051845138,239.6894380845645,0.407497131404479,0.0005248771138689175
239.6894380845645,325.58110831663976,0.4147253254380935,0.0005306310898186463
325.58110831663976,442.2516859307447,0.4211421889800095,0.0004938685940415044
442.2516859307447,600.7306588512835,0.425510614234706,0.0005743182589473069
600.7306588512835,815.999884148343,0.42799624737203534,0.00052820913967719
815.999884148343,1108.409902373483,0.43135379854021716,0.0005380962329616287
1108.409902373483,1505.6037819930052,0.43866519521024744,0.0005082341400118764
1505.6037819930052,2045.130365127151,0.43736571264883245,0.0005427053745515857
2045.130365127151,2777.9939585622974,0.4446726381033985,0.0005598271412022469
2777.9939585622974,3773.4760411367815,0.45245595951529355,0.0005299401815637164
3773.4760411367815,5125.684809049235,0.45041257332521656,0.0005475123493002312
5125.684809049235,6962.451722312593,0.46580896006652095,0.0006075230293003106
6962.451722312593,9457.416090031758,0.4675308841522696,0.0005984696671809013
9457.416090031758,12846.44011438594,0.48204309745381924,0.0006167067468593815
