inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
754040.6322938349,565158.6643897811,1.1482627373462906,0.0012102988158030597,1.148371703586279,2.866604320237453e-05,0.011641999999999937,0.00013513733051270484
