inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
652387.3310639092,601781.936745646,1.1481038424886714,0.00037806665438217045,1.1485928007569215,0.00029466374968766505,0.012167100000000004,4.164182550791745e-05
