x,y,flux_mean,flux_sigma,total_mean,total_sigma
-0.62992,-0.62992,0.0001572980291701127,1.8876281851773537e-06,0.0001489199999999998,1.3545731683701881e-06
-0.62992,-0.6047232,0.00015313493089716456,1.7900184352904545e-06,0.0001466800000000001,1.2410147935127972e-06
-0.62992,-0.5795264,0.00015711370926914327,1.8225702093776214e-06,0.00015051,1.26048749645868e-06
-0.62992,-0.5543296,0.0001581154960061869,1.8423112106554808e-06,0.00014891,1.2848200896088817e-06
-0.62992,-0.5291328000000001,0.00016017488454315036,1.842832939019337e-06,0.00014913000000000027,1.2206691333579997e-06
-0.62992,-0.503936,0.00015740659934533046,1.8395765581032787e-06,0.00015027000000000015,1.2296093034126315e-06
-0.62992,-0.47873920000000003,0.0001612132157126014,1.8135426625742789e-06,0.0001509600000000003,1.2698389232066798e-06
-0.62992,-0.4535424,0.0001574094726900953,1.866136196077756e-06,0.00014842000000000015,1.233217103524061e-06
-0.62992,-0.4283456,0.00015741582463081228,1.863776466442688e-06,0.00014889999999999974,1.257844255928433e-06
-0.62992,-0.40314880000000003,0.00015659993485355646,1.9182277428393768e-06,0.00014693999999999986,1.2822950833098627e-06
-0.62992,-0.377952,0.00015678092386236083,1.8824448308599927e-06,0.0001478599999999998,1.2693429921150662e-06
-0.62992,-0.3527552,0.0001554793117008614,1.8597768003029493e-06,0.00014760000000000017,1.3025116262576823e-06
-0.62992,-0.3275584,0.0001577853755390215,1.800357603507393e-06,0.00014809000000000014,1.2102547734326511e-06
-0.62992,-0.3023616,0.00015471333215562197,1.8358317691096605e-06,0.00014683999999999994,1.3064919905308547e-06
-0.62992,-0.2771648,0.00015699453722641533,1.8562083388264057e-06,0.00014614000000000012,1.2295577303291257e-06
-0.62992,-0.251968,0.00015786917824925275,1.8969909464175453e-06,0.0001474999999999999,1.2505654376776376e-06
-0.62992,-0.2267712,0.00015766531640100766,1.843307385507972e-06,0.00014860999999999995,1.2529716029654314e-06
