inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
4460.284428787013,4318.630754609938,1.1482598032128304,0.0003808287424964795,1.1483600607637667,9.898954171841979e-06,0.02536186069425896,7.95933136899391e-05
