x,y,flux_mean,flux_sigma,total_mean,total_sigma
-0.62992,-0.62992,0.0001573690760613253,5.9387433939927274e-06,0.00014680000000000037,3.9528958227336984e-06
-0.62992,-0.6047232,0.00015640804168150444,5.585686391774845e-06,0.00015410000000000014,4.125555745619059e-06
-0.62992,-0.5795264,0.00015621641879606942,5.966824244668798e-06,0.0001473000000000003,4.011084491605598e-06
-0.62992,-0.5543296,0.00016136343027404614,6.124652224123772e-06,0.00014900000000000026,3.936304675008617e-06
-0.62992,-0.5291328000000001,0.00015676818343760796,5.721409511804291e-06,0.0001515000000000004,4.216103120836307e-06
-0.62992,-0.503936,0.00015115665652591995,5.838429711311807e-06,0.00014450000000000037,4.01570365887176e-06
-0.62992,-0.47873920000000003,0.00015633747147751918,5.80494340167452e-06,0.00014830000000000043,4.149014861906907e-06
-0.62992,-0.4535424,0.00015920979929820342,5.763775956959681e-06,0.00014770000000000064,3.983789725949483e-06
-0.62992,-0.4283456,0.00015347251294360432,5.85837303847017e-06,0.00014590000000000027,3.949530198490575e-06
-0.62992,-0.40314880000000003,0.0001477817536181003,5.546349762838549e-06,0.00013770000000000083,3.779284719757557e-06
-0.62992,-0.377952,0.0001534489564727148,5.6693186055773255e-06,0.00014640000000000036,3.9550831448508e-06
-0.62992,-0.3527552,0.00016167364354752629,6.0875588191660055e-06,0.00015120000000000048,4.12741996840589e-06
-0.62992,-0.3275584,0.00015662140748197827,5.751392069070886e-06,0.00014600000000000057,3.942022265226266e-06
-0.62992,-0.3023616,0.0001533218587984981,5.5490327613790255e-06,0.00014580000000000013,3.959550231786214e-06
-0.62992,-0.2771648,0.00014892635493349778,5.3539359021196965e-06,0.00014500000000000057,3.824869884013006e-06
-0.62992,-0.251968,0.00014850657200590045,5.660852207134354e-06,0.0001395000000000006,3.8787620183242545e-06
-0.62992,-0.2267712,0.00015663449395484443,5.9244756071241334e-06,0.00014910000000000045,4.137185795478181e-06
-0.62992,-0.2015744,0.0001552048219479914,5.896218332772654e-06,0.00014470000000000062,3.868704806117536e-06
-0.62992,-0.17637760000000002,0.00015666339056279906,6.0256938548023e-06,0.00014570000000000045,3.87511632425746e-06
-0.62992,-0.1511808,0.00015311109200886935,5.545558852379033e-06,0.00014730000000000022,3.92021403472799e-06
-0.62992,-0.12598399999999998,0.00015250432400649893,5.8192250730127876e-06,0.00014270000000000051,3.914336729515245e-06
-0.62992,-0.10078719999999997,0.00015863368168662206,5.818858029904156e-06,0.0001531000000000004,4.097215783575146e-06
-0.62992,-0.07559039999999995,0.00015697701884575564,5.8119614938143675e-06,0.0001487000000000002,4.199517346784761e-06
-0.62992,-0.05039360000000004,0.0001479720535694558,5.680700167501959e-06,0.0001415000000000007,3.865577924798918e-06
-0.62992,-0.02519680000000002,0.00015763060900924852,5.829489876385713e-06,0.00014930000000000048,3.9082969161496535e-06
-0.62992,0.0,0.0001584307257485426,5.966666444697455e-06,0.0001462000000000004,4.047461172382276e-06
-0.62992,0.02519680000000002,0.0001688202509727195,6.66491329921461e-06,0.00014680000000000053,4.131201620210142e-06
-0.62992,0.05039360000000004,0.00015736354264579483,6.081567540600134e-06,0.00014810000000000043,4.284243777464683e-06
-0.62992,0.07559040000000006,0.00015592956734162395,5.709743149309705e-06,0.00014430000000000063,3.802889950021165e-06
-0.62992,0.10078719999999997,0.00016788033186944281,6.03390173737655e-06,0.00015250000000000037,4.13410701855201e-06
-0.62992,0.12598399999999998,0.00015346990058199227,6.0589338028644955e-06,0.0001434000000000006,3.858928780287526e-06
-0.62992,0.1511808,0.00016972254272130347,6.664812308005432e-06,0.0001526000000000002,4.1024468393960015e-06
-0.62992,0.17637760000000002,0.00016265480785180285,6.265945641185808e-06,0.0001471000000000002,4.0407818448807755e-06
-0.62992,0.20157440000000004,0.00014815243997896255,5.563751609131108e-06,0.0001428000000000004,3.972901199871967e-06
-0.62992,0.22677120000000006,0.0001528078245798057,5.964842020551098e-06,0.00013960000000000074,3.9884517983483015e-06
-0.62992,0.2519680000000001,0.0001505237362776904,5.359535646276308e-06,0.0001437000000000007,3.880124400759007e-06
-0.62992,0.2771648,0.0001537319443239667,6.093496870304702e-06,0.0001419000000000003,3.8326334391745915e-06
-0.62992,0.3023616,0.00015749811548071188,5.611319330213026e-06,0.00015010000000000023,3.926245713834728e-06
-0.62992,0.3275584,0.0001573639052213758,5.693324579616116e-06,0.00015230000000000058,4.011334042535084e-06
-0.62992,0.35275520000000005,0.00015864931983132686,6.117924390264879e-06,0.0001493000000000006,3.941452149277611e-06
-0.62992,0.37795200000000007,0.0001537329408161428,6.036937057087274e-06,0.00014320000000000053,4.070667062083371e-06
-0.62992,0.4031488000000001,0.00015242499353423976,5.564471122618857e-06,0.0001457000000000006,3.951851101335574e-06
-0.62992,0.4283456000000001,0.00015980965505794356,6.043717919462613e-06,0.00015250000000000048,4.17506660799337e-06
-0.62992,0.4535424000000001,0.00015870495911372176,5.753940331367071e-06,0.0001539000000000004,4.0720230072252196e-06
-0.62992,0.47873920000000014,0.00015624158564469224,5.7399321089220825e-06,0.00014750000000000036,3.99370751303846e-06
-0.62992,0.5039359999999999,0.0001566537630884454,5.767488467956081e-06,0.0001494000000000005,3.999454417246897e-06
-0.62992,0.5291328,0.00015844522096513123,5.827812150958432e-06,0.00015110000000000045,4.0639027184844665e-06
-0.62992,0.5543296,0.00015775822402863015,6.0335007326061135e-06,0.0001450000000000003,3.948492192038722e-06
-0.62992,0.5795264,0.00015011934802139509,5.8001690325445146e-06,0.00015070000000000046,4.117823025151348e-06
-0.62992,0.6047232,0.00015963334304650923,5.520342950352208e-06,0.00015950000000000027,4.205643522391979e-06
-0.62992,0.62992,0.00015280570522306403,5.440098519488978e-06,0.00015570000000000026,4.171919811659263e-06
-0.6047232,-0.62992,0.00015243899135993156,5.553429885193394e-06,0.00014630000000000028,4.02523446677491e-06
-0.6047232,-0.6047232,0.0001533025729420907,5.868626497456822e-06,0.00014220000000000064,3.7965212462955567e-06
-0.6047232,-0.5795264,0.00015448137121001703,5.752311999656268e-06,0.00014830000000000043,3.9966339691149134e-06
-0.6047232,-0.5543296,0.0001577467422333435,5.914609685951626e-06,0.0001489000000000006,3.91332392016099e-06
-0.6047232,-0.5291328000000001,0.00015949403053117735,5.968887154459659e-06,0.00015200000000000055,4.066021708320383e-06
