inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
143853.3817792395,109435.67640388031,1.1493089526149045,0.0012005917108273286,1.1495399905492218,3.1543296459735707e-05,0.02480285667778323,0.0002569173321499437
