inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
194026.52637279723,197332.9817588941,1.148810231770057,0.00012110274673310678,1.1487374100073804,3.849631506399298e-06,0.025156387264566708,2.404955865928923e-05
