inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
3648.6475573731714,3498.082908312523,1.148830381737804,0.00011722919253581249,1.1488955627987356,8.962241065952996e-05,0.025155330801348602,2.4569299914904104e-05
