lower_edges,upper_edges,mean,sigma
1e-06,1.358345661446175e-06,0.0,0.0
1.358345661446175e-06,1.8451029359696463e-06,0.0,0.0
1.8451029359696463e-06,2.506287567995974e-06,0.0,0.0
2.506287567995974e-06,3.4044048443238158e-06,2.1233887194683115e-08,2.1233887194683115e-08
3.4044048443238158e-06,4.624358550093595e-06,4.250534219392199e-08,3.0040769163453873e-08
4.624358550093595e-06,6.281477373491172e-06,2.1362804217328e-08,2.1362804217328e-08
6.281477373491172e-06,8.532417537754048e-06,8.627179312739954e-08,4.3071243833768e-08
8.532417537754048e-06,1.1589972344055465e-05,1.325656557417037e-07,5.399623248027118e-08
1.1589972344055465e-05,1.5743188649828894e-05,1.7239531444342398e-07,6.500925734671489e-08
1.5743188649828894e-05,2.1384691999823743e-05,6.366372927743208e-07,1.4627534092159106e-07
2.1384691999823743e-05,2.9047803599323368e-05,1.231726980929233e-06,6.903581582686779e-07
2.9047803599323368e-05,3.945695799368148e-05,2.526972126803039e-06,8.484402179926304e-07
3.945695799368148e-05,5.359618770458121e-05,1.6565885462171264e-06,2.923113980778906e-07
5.359618770458121e-05,7.280214903857285e-05,4.179740453492656e-06,4.855787712612456e-07
7.280214903857285e-05,9.889048329050325e-05,8.13404761626255e-06,7.403280183751992e-07
9.889048329050325e-05,0.00013432745893597053,1.4063946309339878e-05,1.0302715419866095e-06
0.00013432745893597053,0.0001824631210587648,3.0091064631375213e-05,3.1546331090565072e-06
0.0001824631210587648,0.0002478479888641016,6.030369551990577e-05,4.336124094960181e-06
0.0002478479888641016,0.0003366632403717126,0.00010108297031621524,4.340580170024349e-06
0.0003366632403717126,0.00045730505192732656,0.00019647983973535238,9.443493723391703e-06
0.00045730505192732656,0.0006211783332429017,0.00038696957846934244,1.2784548357501142e-05
0.0006211783332429017,0.0008437748939448626,0.000644879223002242,1.4933684003944966e-05
0.0008437748939448626,0.0011461379664272117,0.0012535392130050137,2.530565027387374e-05
0.0011461379664272117,0.0015568515341151446,0.0022495851977512795,3.392822208191653e-05
0.0015568515341151446,0.0021147425268811283,0.004110041981124026,4.828328497391235e-05
0.0021147425268811283,0.0028725513364647043,0.007629503882656926,6.660686026111819e-05
0.0028725513364647043,0.0039019176451682465,0.013928789151269976,0.00010298602059757445
0.0039019176451682465,0.005300152904634563,0.025220690805792298,0.00014005785470448556
0.005300152904634563,0.007199439703011701,0.047984277806186436,0.0034399318798864127
0.007199439703011701,0.009779327685429292,0.07733559254054917,0.00031200049784208835
0.009779327685429292,0.013283707333363355,0.13162868670275227,0.00045863597834800546
0.013283707333363355,0.01804386622419485,0.21657034854698373,0.000618838119367216
0.01804386622419485,0.02450980740135025,0.3419325164732148,0.0008807368136151612
0.02450980740135025,0.033292790546505455,0.5070752202347815,0.0011391155043029041
0.033292790546505455,0.045223117596282,0.7050590492263379,0.010037411744616921
0.045223117596282,0.06142862558397983,0.8375427935463725,0.00905108645530618
0.06142862558397983,0.0834413070506005,0.8786454504392416,0.012678683303165168
0.0834413070506005,0.11334213741758155,0.7577071224171279,0.0054595426069567595
0.11334213741758155,0.15395780062020806,0.6000349500268573,0.0053620908283757585
0.15395780062020806,0.20912791051825483,0.4594966443105136,0.0011330801804055345
0.20912791051825483,0.28406798993977533,0.3839263207782127,0.0009991338328286061
0.28406798993977533,0.38586252169042945,0.36376590766325073,0.00096196963780098
0.38586252169042945,0.5241346822528765,0.3808349096911086,0.007603402972839577
0.5241346822528765,0.7119560716516642,0.36827063118534237,0.005453279203688272
0.7119560716516642,0.9670824410683001,0.3522579773713643,0.0010430429349888957
0.9670824410683001,1.3136322380859042,0.3460913019941241,0.0009630361661028992
1.3136322380859042,1.7843666513398166,0.3505038616907995,0.005512235890424724
1.7843666513398166,2.4237866992766794,0.34732035540615824,0.005535028136047669
2.4237866992766794,3.292340147233422,0.3362888735518562,0.000986611053640218
3.292340147233422,4.47213595499958,0.3373191355748126,0.00545691167451986
4.47213595499958,6.074706471871138,0.3214880365847282,0.005456744703733967
6.074706471871138,8.25155118062516,0.27788678844622056,0.0007627338320048422
8.25155118062516,11.208458746403247,0.349481455045804,0.0009863995635870334
11.208458746403247,15.224961309675315,0.36184290465599667,0.005524987699580414
15.224961309675315,20.680760140683336,0.3409539927154603,0.0009302656764791415
20.680760140683336,28.091620812506196,0.35813096861419824,0.0077281070043131095
28.091620812506196,38.15813125365886,0.34969685494709307,0.00546436394495269
38.15813125365886,51.83193203730121,0.3897264475535248,0.00550175848786797
51.83193203730121,70.40568000724123,0.3785665394171421,0.001000083612276791
70.40568000724123,95.63524997900382,0.4034236430496284,0.0077199886701799355
95.63524997900382,129.90572689030049,0.4014135861579347,0.007752777504410607
129.90572689030049,176.45688051845138,0.40540376742442863,0.0010347140437039345
176.45688051845138,239.6894380845645,0.40135073291433987,0.0009805792472381497
239.6894380845645,325.58110831663976,0.4201486658712068,0.0077633580007676695
325.58110831663976,442.2516859307447,0.434276109419795,0.009391084814992113
442.2516859307447,600.7306588512835,0.42478015601238617,0.005520409237973015
600.7306588512835,815.999884148343,0.42822886839421204,0.005556686640986964
815.999884148343,1108.409902373483,0.4326176770895918,0.005535151884909606
1108.409902373483,1505.6037819930052,0.43409521029170145,0.0010907726196813907
1505.6037819930052,2045.130365127151,0.4306451899555018,0.0010824479199472567
2045.130365127151,2777.9939585622974,0.4401348794668127,0.0010820968928484376
2777.9939585622974,3773.4760411367815,0.45445388200771536,0.005584485031200094
3773.4760411367815,5125.684809049235,0.4454535097739368,0.0010978930164441973
5125.684809049235,6962.451722312593,0.4594424802863505,0.0011742867582190094
6962.451722312593,9457.416090031758,0.4609969894882713,0.0011287186842528006
9457.416090031758,12846.44011438594,0.479281784510098,0.005478220210103328
12846.44011438594,17449.906194404244,0.5032867900286098,0.007724841982424787
17449.906194404244,23703.004371811738,0.5134028835352216,0.007748655519078241
23703.004371811738,32196.87315169019,0.539161029929324,0.0077788741656828544
32196.87315169019,43734.4829577312,0.5632971180908214,0.005524840679630535
43734.4829577312,59406.54518122585,0.6002529718848001,0.0055352836986433274
59406.54518122585,80694.6229084243,0.6525669871351648,0.00147278582181196
80694.6229084243,109611.19092969326,0.7303914864794487,0.007742250665995003
109611.19092969326,148889.88564529715,0.8188383371421478,0.005568241481177546
148889.88564529715,202243.93019950733,0.9493470241413265,0.007461432565714804
202243.93019950733,274717.1651403238,1.118694714607291,0.008754821239450162
274717.1651403238,373160.8693931512,1.3412482259028253,0.009921141154374457
373160.8693931512,506881.44796166965,1.2317027710957331,0.008135858317784142
506881.44796166965,688520.215706289,1.7550207303135728,0.007039207984765859
688520.215706289,935248.4478226223,2.033281209504559,0.0058440254148625255
935248.4478226223,1270390.671474128,1.6750646938410705,0.004537627864800022
1270390.671474128,1725629.656938582,1.859306933818718,0.005063868905373886
1725629.656938582,2344001.557765374,1.8789399432652067,0.006129139040935566
2344001.557765374,3183964.346413671,1.9058889626552284,0.007590355135362608
3183964.346413671,4324924.156150316,1.1675448965381663,0.00602485687615146
4324924.156150316,5874741.963590541,0.7433184246929545,0.005633033926077834
5874741.963590541,7979930.258358994,0.30594367757930246,0.0022907876259546764
7979930.258358994,10839503.645084992,0.07000689486778378,0.0010871410915114154
10839503.645084992,14723792.748531198,0.01158061366827485,0.003179542598689771
14723792.748531198,20000000.000000004,0.0003741482681939704,8.092453700427365e-05
