inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
10738.163510733668,10601.401080220694,1.1481038424886716,0.0003780666543818765,1.148592800756918,0.00029466374968673405,0.012167100000000004,4.164182550791745e-05
