x,y,flux_mean,flux_sigma,total_mean,total_sigma
-0.62992,-0.62992,0.00015907214915534024,1.829062468685313e-06,0.00014988999999999994,1.336590578439922e-06
-0.62992,-0.6047232,0.0001580961803889667,1.883161992959861e-06,0.00015025000000000005,1.2742296343913493e-06
-0.62992,-0.5795264,0.0001594906004968524,1.9238251833383923e-06,0.00014822000000000015,1.2494770077087055e-06
-0.62992,-0.5543296,0.0001597570274589359,1.961862458018583e-06,0.00015003000000000008,1.2823976152674205e-06
-0.62992,-0.5291328000000001,0.00016058188192989036,1.9141496008160717e-06,0.00015187000000000002,1.2696515723280184e-06
-0.62992,-0.503936,0.00015740416794360657,1.8624871305145955e-06,0.00014871999999999997,1.3020202981738706e-06
-0.62992,-0.47873920000000003,0.00015570712825669443,1.8440623524831163e-06,0.00014900999999999993,1.2669352884125436e-06
-0.62992,-0.4535424,0.0001574747417579929,1.8751665249140438e-06,0.00014719000000000011,1.2629326581012942e-06
-0.62992,-0.4283456,0.00015690348241247177,1.9033694260757795e-06,0.00014975000000000022,1.2577835741968307e-06
-0.62992,-0.40314880000000003,0.00015958403438053953,1.9116827707054025e-06,0.0001480600000000001,1.2448236766650435e-06
-0.62992,-0.377952,0.00015768753757600945,1.8892485785122962e-06,0.00015075000000000006,1.2908926771439202e-06
-0.62992,-0.3527552,0.00015911998427118934,1.9108159960082315e-06,0.00015025000000000002,1.2642926622961237e-06
-0.62992,-0.3275584,0.00015563476511082247,1.8504595779565997e-06,0.00014634000000000015,1.2266658506329297e-06
-0.62992,-0.3023616,0.00015490890385905866,1.8438412566632386e-06,0.00014747000000000005,1.2580468122377914e-06
-0.62992,-0.2771648,0.00015661089758420144,1.9118267512879054e-06,0.00014760000000000023,1.2907773263061225e-06
-0.62992,-0.251968,0.00015899468428259738,1.9059378524475723e-06,0.00014870000000000014,1.2591646022245585e-06
-0.62992,-0.2267712,0.0001588670211184419,1.8435301294739127e-06,0.00014833000000000012,1.260277508884171e-06
-0.62992,-0.2015744,0.00015932797480234736,1.9044126115053897e-06,0.00014927000000000012,1.2524918506065107e-06
-0.62992,-0.17637760000000002,0.00016042568567149168,1.939682393706883e-06,0.0001480900000000002,1.2665923401615894e-06
-0.62992,-0.1511808,0.00016025191256419777,1.8475118716174545e-06,0.0001503700000000002,1.248648157898005e-06
-0.62992,-0.12598399999999998,0.0001582240777602985,1.8173194523110044e-06,0.00014714000000000009,1.2552274678303973e-06
-0.62992,-0.10078719999999997,0.00015564960946291796,1.800349169467822e-06,0.0001482999999999999,1.2243402341706205e-06
-0.62992,-0.07559039999999995,0.0001582624088469798,1.8942027988775841e-06,0.00014644000000000015,1.315011656091142e-06
-0.62992,-0.05039360000000004,0.00015770937388941334,1.8436881519876255e-06,0.00014752,1.314982425273698e-06
-0.62992,-0.02519680000000002,0.0001564351932100011,1.915586314850093e-06,0.00014563999999999983,1.2690156818577046e-06
-0.62992,0.0,0.00015827790476981264,1.930495657597557e-06,0.00014641000000000014,1.2701279955677725e-06
-0.62992,0.02519680000000002,0.00015917843787713578,1.908013290286378e-06,0.00014831999999999996,1.303639933830267e-06
-0.62992,0.05039360000000004,0.00015718945270259296,1.8829105765502394e-06,0.00014652000000000003,1.2435578137087044e-06
-0.62992,0.07559040000000006,0.00016022917421870108,1.8896192724634601e-06,0.00014752000000000024,1.2688812630264132e-06
-0.62992,0.10078719999999997,0.00015898360633515127,1.8303700545732409e-06,0.00014744999999999995,1.2145256574368979e-06
-0.62992,0.12598399999999998,0.0001574441665904206,1.9125332637683592e-06,0.0001453900000000002,1.2533230703687841e-06
-0.62992,0.1511808,0.0001607415075025744,1.9533189977754313e-06,0.0001497400000000003,1.3616116870775661e-06
-0.62992,0.17637760000000002,0.00015378630132735648,1.8040561515285827e-06,0.00014531999999999986,1.241466406649324e-06
-0.62992,0.20157440000000004,0.0001543987180872433,1.7889645935361758e-06,0.00014534000000000023,1.2016356886877966e-06
-0.62992,0.22677120000000006,0.00015581767066741295,1.7565637093133446e-06,0.00014759000000000015,1.274408104186368e-06
