lower_edges,upper_edges,mean,sigma
1e-06,1.358345661446175e-06,2.105415541587037e-09,2.105415541587037e-09
1.358345661446175e-06,1.8451029359696463e-06,4.2180867721900626e-09,2.981144898914319e-09
1.8451029359696463e-06,2.506287567995974e-06,4.22574793631123e-09,2.9865604916596804e-09
2.506287567995974e-06,3.4044048443238158e-06,1.6959663042160846e-08,5.975106376804726e-09
3.4044048443238158e-06,4.624358550093595e-06,2.629367066889982e-08,7.582032311594493e-09
4.624358550093595e-06,6.281477373491172e-06,4.4958992370185946e-08,9.712173739502824e-09
6.281477373491172e-06,8.532417537754048e-06,6.167672507591756e-08,1.1960238572454023e-08
8.532417537754048e-06,1.1589972344055465e-05,1.1817218776514627e-07,1.699092055808862e-08
1.1589972344055465e-05,1.5743188649828894e-05,2.802768519095715e-07,6.0668796272722e-08
1.5743188649828894e-05,2.1384691999823743e-05,3.920162034593342e-07,3.528800604422781e-08
2.1384691999823743e-05,2.9047803599323368e-05,8.923500356079618e-07,1.1809639141608085e-07
2.9047803599323368e-05,3.945695799368148e-05,1.4303396250291072e-06,1.1111536969150776e-07
3.945695799368148e-05,5.359618770458121e-05,2.3049559256862653e-06,1.0554581937647628e-07
5.359618770458121e-05,7.280214903857285e-05,4.736449803460316e-06,2.411233141832882e-07
7.280214903857285e-05,9.889048329050325e-05,9.185577923669198e-06,4.2512690870629906e-07
9.889048329050325e-05,0.00013432745893597053,1.6267948077227784e-05,4.916342569545123e-07
0.00013432745893597053,0.0001824631210587648,3.0361163158674745e-05,8.570320547703416e-07
0.0001824631210587648,0.0002478479888641016,5.839270620058066e-05,1.187774802545296e-06
0.0002478479888641016,0.0003366632403717126,0.00010576347787054793,1.6515985105822628e-06
0.0003366632403717126,0.00045730505192732656,0.0001970095713343013,2.4973383872634647e-06
0.00045730505192732656,0.0006211783332429017,0.00037128137396442036,3.68017792164721e-06
0.0006211783332429017,0.0008437748939448626,0.0006736128173864746,5.351955778804986e-06
0.0008437748939448626,0.0011461379664272117,0.001244667210675471,7.264025469426253e-06
0.0011461379664272117,0.0015568515341151446,0.0022880380152849973,1.0925982219009914e-05
0.0015568515341151446,0.0021147425268811283,0.004210540328347713,1.6198492916392402e-05
0.0021147425268811283,0.0028725513364647043,0.007644826506752927,2.2801600059218227e-05
0.0028725513364647043,0.0039019176451682465,0.013899958199297825,3.170395472912605e-05
0.0039019176451682465,0.005300152904634563,0.024987089861141062,4.712238445328219e-05
0.005300152904634563,0.007199439703011701,0.045209675718477414,0.0005143435340865335
0.007199439703011701,0.009779327685429292,0.0791059186983196,0.0008007955704476552
0.009779327685429292,0.013283707333363355,0.132460470098864,0.0004295453819812502
0.013283707333363355,0.01804386622419485,0.21930767578182284,0.000926160485917746
0.01804386622419485,0.02450980740135025,0.34618235053753993,0.0013189071349013802
0.02450980740135025,0.033292790546505455,0.5087539321369495,0.0013263724547522406
0.033292790546505455,0.045223117596282,0.692119546138592,0.002152856195332217
0.045223117596282,0.06142862558397983,0.8264526817151636,0.0018471702410433075
0.06142862558397983,0.0834413070506005,0.8574847769411932,0.0020349074929446793
0.0834413070506005,0.11334213741758155,0.7673671633954289,0.0025220053988299785
0.11334213741758155,0.15395780062020806,0.6037384448780788,0.0022494611747638387
0.15395780062020806,0.20912791051825483,0.4614315248702393,0.0014521158446184658
