x,y,flux_mean,flux_sigma,total_mean,total_sigma
-1.628,-1.409889357361066,0.0,0.0,0.0,0.0
-1.628,-1.3534937830666234,0.0,0.0,0.0,0.0
-1.628,-1.2970982087721807,0.0,0.0,0.0,0.0
-1.628,-1.240702634477738,0.0,0.0,0.0,0.0
-1.628,-1.1843070601832955,0.0,0.0,0.0,0.0
-1.628,-1.1279114858888528,0.0,0.0,0.0,0.0
-1.628,-1.0715159115944102,0.0,0.0,0.0,0.0
-1.628,-1.0151203372999675,0.0,0.0,0.0,0.0
-1.628,-0.9587247630055249,0.0,0.0,0.0,0.0
-1.628,-0.9023291887110823,0.0,0.0,0.0,0.0
-1.628,-0.8459336144166396,0.0,0.0,0.0,0.0
-1.628,-0.789538040122197,0.0,0.0,0.0,0.0
-1.628,-0.7331424658277543,0.07317559530910411,0.0007674964527043031,0.031083153681616054,0.0002473839352119792
-1.628,-0.6767468915333117,0.1450264798564939,0.0010649998479176639,0.06009634513052359,0.000335706245917464
-1.628,-0.620351317238869,0.15004551378953068,0.001108781447132223,0.061905829121676366,0.0003347366212271509
-1.628,-0.5639557429444264,0.14758029908631248,0.001106463296377689,0.058115814011697596,0.00033912912098125423
-1.628,-0.5075601686499838,0.14542388693182406,0.001035419969647442,0.06331715737047004,0.0003388511297437077
-1.628,-0.4511645943555411,0.14712488450690853,0.0010654418759465398,0.06327950199290978,0.0003504713045099243
-1.628,-0.3947690200610985,0.1475849700629865,0.0010973300319204319,0.06671673116307884,0.0003575204171736784
-1.628,-0.33837344576665584,0.14712883132633434,0.001043992079280278,0.06112882433864904,0.0003235372358129433
-1.628,-0.2819778714722132,0.14848129757822218,0.0010652641942560624,0.06093704805920942,0.00033528412214708296
-1.628,-0.22558229717777056,0.14718639738617872,0.001128787235938617,0.06652492332610564,0.00036195733795468555
-1.628,-0.16918672288332792,0.14989946888495237,0.0010531800745161232,0.029230777508308298,0.0001846756999510119
-1.628,-0.11279114858888528,0.1477290559697331,0.0010149516014647364,0.025264579360118666,0.0001581388911777587
-1.628,-0.05639557429444264,0.14695758350663513,0.001098853770580713,0.025110967028560867,0.00016475067017099148
-1.628,0.0,0.1491370262255713,0.0010738271298768942,0.025558840258316735,0.00016566028501904697
-1.628,0.05639557429444264,0.14943358706854146,0.0010901267699561141,0.025485810673143587,0.00017009125074826583
-1.628,0.11279114858888528,0.1467239896273841,0.001020022579531263,0.0250700406112756,0.00015592114640431125
-1.628,0.16918672288332792,0.14690609000975913,0.0010958691510627651,0.029011669316865614,0.00019267782674873654
-1.628,0.22558229717777056,0.14787995268906132,0.0010965507737662028,0.0669139495563953,0.00036161489328944037
-1.628,0.2819778714722132,0.14731422700034463,0.0010521218809453757,0.06108478722686404,0.0003451027027967702
-1.628,0.33837344576665584,0.14843988484125994,0.0010349257797612143,0.060698967620703426,0.00033181079880302013
-1.628,0.3947690200610985,0.14517667399861087,0.0010678253508402537,0.05797119819862847,0.00033828596890353273
-1.628,0.4511645943555411,0.14767054125471663,0.0011623181052671714,0.061853684167554254,0.00035828048508660396
-1.628,0.5075601686499838,0.14628142617861356,0.0010907800307196468,0.06254414939935728,0.0003440863280439106
-1.628,0.5639557429444264,0.14677703091990926,0.001102479248911196,0.06094752106007601,0.0003251640358981138
-1.628,0.620351317238869,0.14705706272466515,0.0010891216519876498,0.061386001366064785,0.0003467569364322702
-1.628,0.6767468915333115,0.14772779097273292,0.0010782493213898747,0.05949249695501639,0.0003295846466997029
-1.628,0.7331424658277543,0.07441287568308708,0.0007925891364817096,0.031096675212831874,0.00024219708786760107
-1.628,0.7895380401221972,0.0,0.0,0.0,0.0
-1.628,0.8459336144166396,0.0,0.0,0.0,0.0
-1.628,0.902329188711082,0.0,0.0,0.0,0.0
-1.628,0.9587247630055249,0.0,0.0,0.0,0.0
-1.628,1.0151203372999678,0.0,0.0,0.0,0.0
-1.628,1.0715159115944102,0.0,0.0,0.0,0.0
-1.628,1.1279114858888526,0.0,0.0,0.0,0.0
-1.628,1.1843070601832955,0.0,0.0,0.0,0.0
-1.628,1.2407026344777383,0.0,0.0,0.0,0.0
-1.628,1.2970982087721807,0.0,0.0,0.0,0.0
-1.628,1.3534937830666232,0.0,0.0,0.0,0.0
-1.628,1.409889357361066,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.409889357361066,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.3534937830666234,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.2970982087721807,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.240702634477738,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.1843070601832955,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.1279114858888528,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.0715159115944102,0.0,0.0,0.0,0.0
-1.5628799999999998,-1.0151203372999675,0.0,0.0,0.0,0.0
-1.5628799999999998,-0.9587247630055249,0.0,0.0,0.0,0.0
-1.5628799999999998,-0.9023291887110823,0.0,0.0,0.0,0.0
-1.5628799999999998,-0.8459336144166396,0.0,0.0,0.0,0.0
-1.5628799999999998,-0.789538040122197,0.009844284691918533,0.00028270521624542755,0.0038717660101993115,7.832958713367011e-05
-1.5628799999999998,-0.7331424658277543,0.1395749100920154,0.001085977995494074,0.057696360932680484,0.0003359500266600226
-1.5628799999999998,-0.6767468915333117,0.14680137005441005,0.0010988294861348348,0.062066324032265294,0.0003324256879225935
-1.5628799999999998,-0.620351317238869,0.14539252152463095,0.0010986240579706525,0.06123098324459636,0.000336660629178702
-1.5628799999999998,-0.5639557429444264,0.14701886339378958,0.0010561201642595194,0.06205974815109135,0.0003451695524028074
-1.5628799999999998,-0.5075601686499838,0.14625834149558492,0.0010529200076731906,0.06274037670907445,0.00032383893560610747
-1.5628799999999998,-0.4511645943555411,0.14736432319000264,0.0010641806566994828,0.059373649827636356,0.00033612584641048955
-1.5628799999999998,-0.3947690200610985,0.14669173812111785,0.0010560213004799843,0.060894442297668924,0.0003425157972457808
-1.5628799999999998,-0.33837344576665584,0.14554561415562478,0.0010675092891697536,0.05940833209732824,0.00033599555588334045
-1.5628799999999998,-0.2819778714722132,0.14490703464073526,0.001062415255390118,0.06075311222276919,0.0003365194164700493
-1.5628799999999998,-0.22558229717777056,0.14711361833289294,0.0011140350426224218,0.0665932480127099,0.0003739010530958798
-1.5628799999999998,-0.16918672288332792,0.14878502060582802,0.001057976314073075,0.027655284173072146,0.00017704456252029793
-1.5628799999999998,-0.11279114858888528,0.14701407813349907,0.0010498492978518088,0.025036619621246228,0.0001625300078873897
-1.5628799999999998,-0.05639557429444264,0.14757594644894023,0.0010719580811998969,0.02533547460459673,0.00016724238701658695
-1.5628799999999998,0.0,0.1467121522439346,0.0010622249320545703,0.025182603552271084,0.00016772329439517986
-1.5628799999999998,0.05639557429444264,0.14659388035300727,0.0010680044220626912,0.025058168655912896,0.00016602894530751074
-1.5628799999999998,0.11279114858888528,0.14904108806460142,0.001102872812306507,0.025403527515829697,0.00017093448101671924
-1.5628799999999998,0.16918672288332792,0.1464798714416798,0.0010571314226695116,0.026907138070715726,0.00017495210985343738
-1.5628799999999998,0.22558229717777056,0.14828438994252907,0.0010679546850107953,0.06629014324172638,0.00034163463711313233
-1.5628799999999998,0.2819778714722132,0.1481952922218689,0.0010383912417867255,0.062152310093943536,0.0003370561395756808
-1.5628799999999998,0.33837344576665584,0.1478780842905734,0.0011251711112444057,0.06326209451474743,0.00034494024168342036
-1.5628799999999998,0.3947690200610985,0.14669280737468662,0.00106601709229617,0.0634449439140511,0.0003460534074128564
-1.5628799999999998,0.4511645943555411,0.14893937096727872,0.0011033690198980933,0.06154357885181022,0.00034207750621927525
-1.5628799999999998,0.5075601686499838,0.14645446779555282,0.0010938859134821054,0.06032019147277053,0.00034297207351471676
-1.5628799999999998,0.5639557429444264,0.14685489034790858,0.0010569583845092688,0.06133035130468401,0.00031286486322803223
-1.5628799999999998,0.620351317238869,0.14792207966322063,0.001098173283163827,0.06270852032349897,0.0003553926476142331
-1.5628799999999998,0.6767468915333115,0.14436466389388636,0.0010947503921878157,0.05763742049787344,0.00033035035290354794
-1.5628799999999998,0.7331424658277543,0.13611874759963116,0.001033742396025869,0.05832746972013524,0.0003376687245519872
-1.5628799999999998,0.7895380401221972,0.008888503383488752,0.0002487715932562863,0.003607946301036781,8.117772347869907e-05
