inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
4563.111811826587,4585.1745920189305,1.2220504705114303,0.0001274724400119963,1.2220505004877418,0.00010010078826634341,0.17486210000000024,4.226394481067877e-05
