inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
18577.733720228138,17009.297552575114,1.2210379388927142,0.0012434315227066004,1.2210114297911956,3.130293127546954e-05,0.17491000000000048,0.00039699307739976276
