inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
548.1876349305084,578.079087512599,1.2217632817121897,0.0003928278847245269,1.2220857741069868,1.7035236027195515e-05,0.4839236264283504,0.00027181198608587447
