inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
4485.750448719374,4431.484786949236,1.2221381752097282,0.00039390041678579623,1.2219908104356745,0.0003092137780416395,0.17495749999999988,0.0001263298182260918
