inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
367.740207058349,384.45951173917797,1.2224026890614836,0.0012371968709524994,1.2221278939893947,3.2765008070632496e-05,0.48399459358154595,0.0008978668074943008
