inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
2444.9139737421388,2449.6263550558533,1.2219277469886416,0.00013147837146137704,1.2220530163753232,9.928658195245051e-05,0.48366836240690525,8.945831324432564e-05
