inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
6504.981102763192,6461.518362226119,1.222402689061484,0.0012371968709520504,1.222127893989395,3.2765008070628335e-05,0.483994593581546,0.0008978668074942853
