inactive_rate,active_rate,k_coll_mean,k_coll_std_dev,k_combined_mean,k_combined_std_dev,leakage_mean,leakage_std_dev
2919.9738459682917,3011.803304105816,1.2210379388927142,0.0012434315227066897,1.2210114297911951,3.1302931275472685e-05,0.17491000000000048,0.00039699307739976276
